date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:40:10	2182/2182	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202023%2012:10:10%20GMT	https://live.21lab.co/nanosoft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flive.21lab.co%2Fnanosoft%2Fleadership-team%2F	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/oembed/1.0/embede9a7.json	(from https://live.21lab.co/nanosoft/leadership-team/)
17:40:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202023%2012:10:11%20GMT	https://live.21lab.co/nanosoft/?p=688	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/index5723.html	(from https://live.21lab.co/nanosoft/leadership-team/)
17:40:11	2335/2335	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202023%2012:10:11%20GMT	https://live.21lab.co/nanosoft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flive.21lab.co%2Fnanosoft%2Fleadership-team%2F&format=xml	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/oembed/1.0/embed159c	(from https://live.21lab.co/nanosoft/leadership-team/)
17:40:11	59731/59731	---M--	200	added ('OK')	image/jpeg	etag:%2261e689b9-e953%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/3.jpg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/3.jpg	(from https://live.21lab.co/nanosoft/leadership-team/)
17:40:11	63033/63033	---M--	200	added ('OK')	image/jpeg	etag:%2261e689b9-f639%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/10.jpg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/10.jpg	(from https://live.21lab.co/nanosoft/leadership-team/)
17:40:12	49319/49319	---M--	200	added ('OK')	image/jpeg	etag:%2261e689b9-c0a7%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/4.jpg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/4.jpg	(from https://live.21lab.co/nanosoft/leadership-team/)
17:40:12	59114/59114	---M--	200	added ('OK')	image/jpeg	etag:%2261e689b9-e6ea%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/5.jpg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/5.jpg	(from https://live.21lab.co/nanosoft/leadership-team/)
17:40:12	65003/65003	---M--	200	added ('OK')	image/jpeg	etag:%2261e689b9-fdeb%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/9.jpg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/9.jpg	(from https://live.21lab.co/nanosoft/leadership-team/)
17:40:12	91279/91279	---M--	200	added ('OK')	image/jpeg	etag:%2261e689b9-1648f%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/61.jpg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/61.jpg	(from https://live.21lab.co/nanosoft/leadership-team/)
17:40:13	64716/64716	---M--	200	added ('OK')	image/jpeg	etag:%2261e689b9-fccc%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/8.jpg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/8.jpg	(from https://live.21lab.co/nanosoft/leadership-team/)
17:40:14	19498/19498	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202023%2012:10:15%20GMT	https://live.21lab.co/nanosoft/wp-json/wp/v2/pages/690	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/wp/v2/pages/690.json	(from https://live.21lab.co/nanosoft/why-choose-us/)
17:40:16	2172/2172	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202023%2012:10:16%20GMT	https://live.21lab.co/nanosoft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flive.21lab.co%2Fnanosoft%2Fwhy-choose-us%2F	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/oembed/1.0/embedf040.json	(from https://live.21lab.co/nanosoft/why-choose-us/)
17:40:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202023%2012:10:16%20GMT	https://live.21lab.co/nanosoft/?p=690	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/index77b4.html	(from https://live.21lab.co/nanosoft/why-choose-us/)
17:40:16	2325/2325	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202023%2012:10:17%20GMT	https://live.21lab.co/nanosoft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flive.21lab.co%2Fnanosoft%2Fwhy-choose-us%2F&format=xml	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/oembed/1.0/embed882d	(from https://live.21lab.co/nanosoft/why-choose-us/)
17:40:17	195477/195477	---M--	200	added ('OK')	image/jpeg	etag:%2261e689b9-2fb95%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/05/rawpixel-com-567026-unsplash1.jpg?id=143	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/05/rawpixel-com-567026-unsplash1e935.jpg	(from https://live.21lab.co/nanosoft/why-choose-us/)
17:40:17	3580/3580	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-dfc%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/fu-w.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/fu-w.svg	(from https://live.21lab.co/nanosoft/why-choose-us/)
17:40:17	3872/3872	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-f20%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/k-w.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/k-w.svg	(from https://live.21lab.co/nanosoft/why-choose-us/)
17:40:18	8691/8691	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-21f3%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/n-w.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/n-w.svg	(from https://live.21lab.co/nanosoft/why-choose-us/)
17:40:18	79856/79856	---M--	200	added ('OK')	image/jpeg	etag:%2261e68be0-137f0%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/05/285-jir-60871-nam-eye-id-392451-jpeg1-800x500.jpg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/05/285-jir-60871-nam-eye-id-392451-jpeg1-800x500.jpg	(from https://live.21lab.co/nanosoft/why-choose-us/)
17:40:18	938/938	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-3aa%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/user-group-2874_87351201-7b45-463a-9b86-0ebd80aa8fa0.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/user-group-2874_87351201-7b45-463a-9b86-0ebd80aa8fa0.svg	(from https://live.21lab.co/nanosoft/why-choose-us/)
17:40:18	857/857	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-359%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/24h-assistance-4792_e646a9f4-d75b-48ee-9111-6fa942cf36ea.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/24h-assistance-4792_e646a9f4-d75b-48ee-9111-6fa942cf36ea.svg	(from https://live.21lab.co/nanosoft/why-choose-us/)
17:40:19	1641/1641	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-669%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/lifebelt-3318_961b6f1a-b776-419e-8c86-1410d9959694.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/lifebelt-3318_961b6f1a-b776-419e-8c86-1410d9959694.svg	(from https://live.21lab.co/nanosoft/why-choose-us/)
17:40:20	571/571	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-23b%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/royal-2995_51c8d05c-efe9-46d9-9a17-4b4e8fccfaad.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/royal-2995_51c8d05c-efe9-46d9-9a17-4b4e8fccfaad.svg	(from https://live.21lab.co/nanosoft/why-choose-us/)
17:40:21	9847/9847	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202023%2012:10:21%20GMT	https://live.21lab.co/nanosoft/wp-json/wp/v2/pages/686	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/wp/v2/pages/686.json	(from https://live.21lab.co/nanosoft/locations/)
17:40:22	2152/2152	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202023%2012:10:22%20GMT	https://live.21lab.co/nanosoft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flive.21lab.co%2Fnanosoft%2Flocations%2F	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/oembed/1.0/embed7dfe.json	(from https://live.21lab.co/nanosoft/locations/)
17:40:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202023%2012:10:23%20GMT	https://live.21lab.co/nanosoft/?p=686	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/index3f66.html	(from https://live.21lab.co/nanosoft/locations/)
17:40:23	2305/2305	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202023%2012:10:24%20GMT	https://live.21lab.co/nanosoft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flive.21lab.co%2Fnanosoft%2Flocations%2F&format=xml	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/oembed/1.0/embed52d4	(from https://live.21lab.co/nanosoft/locations/)
17:40:24	547/547	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-223%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/04/pin.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/04/pin.svg	(from https://live.21lab.co/nanosoft/locations/)
17:40:24	257383/257383	---M--	200	added ('OK')	image/jpeg	etag:%226209ae7c-3ed67%22	https://live.21lab.co/nanosoft/wp-content/uploads/2022/02/mapbg.jpg?id=1815	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2022/02/mapbgcbbe.jpg	(from https://live.21lab.co/nanosoft/locations/)
17:40:24	10708/10708	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-29d4%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/001-united-states.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/001-united-states.svg	(from https://live.21lab.co/nanosoft/locations/)
17:40:25	1351/1351	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-547%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/002-germany.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/002-germany.svg	(from https://live.21lab.co/nanosoft/locations/)
17:40:25	1346/1346	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-542%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/003-russia.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/003-russia.svg	(from https://live.21lab.co/nanosoft/locations/)
17:40:26	1308560/1308560	---M-Z	200	added ('OK')	text/css	etag:%22620a2b9c-25cc4%22	https://live.21lab.co/nanosoft/wp-content/cache/min/1/42d2f629ad0d76b8df453f58f45fe115.css	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/cache/min/1/42d2f629ad0d76b8df453f58f45fe115.css	(from https://live.21lab.co/nanosoft/faq/)
17:40:27	9493/9493	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202023%2012:10:28%20GMT	https://live.21lab.co/nanosoft/wp-json/wp/v2/pages/697	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/wp/v2/pages/697.json	(from https://live.21lab.co/nanosoft/faq/)
17:40:28	2122/2122	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202023%2012:10:29%20GMT	https://live.21lab.co/nanosoft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flive.21lab.co%2Fnanosoft%2Ffaq%2F	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/oembed/1.0/embedbdf2.json	(from https://live.21lab.co/nanosoft/faq/)
17:40:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202023%2012:10:29%20GMT	https://live.21lab.co/nanosoft/?p=697	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/index1c7e.html	(from https://live.21lab.co/nanosoft/faq/)
17:40:29	2275/2275	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202023%2012:10:30%20GMT	https://live.21lab.co/nanosoft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flive.21lab.co%2Fnanosoft%2Ffaq%2F&format=xml	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/oembed/1.0/embeda37d	(from https://live.21lab.co/nanosoft/faq/)
17:40:30	140677/140677	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-22585%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/pattern.svg?id=895	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/pattern489e.svg	(from https://live.21lab.co/nanosoft/faq/)
17:40:30	1569925/1569925	---M-Z	200	added ('OK')	text/css	etag:%22620a317c-28c24%22	https://live.21lab.co/nanosoft/wp-content/cache/min/1/3b160ef6490783cd17ce2501f8dcc8e3.css	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/cache/min/1/3b160ef6490783cd17ce2501f8dcc8e3.css	(from https://live.21lab.co/nanosoft/pricing-and-plans/)
17:40:31	13325/13325	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202023%2012:10:31%20GMT	https://live.21lab.co/nanosoft/wp-json/wp/v2/pages/1324	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/wp/v2/pages/1324.json	(from https://live.21lab.co/nanosoft/pricing-and-plans/)
17:40:32	2192/2192	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202023%2012:10:33%20GMT	https://live.21lab.co/nanosoft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flive.21lab.co%2Fnanosoft%2Fpricing-and-plans%2F	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/oembed/1.0/embedf54a.json	(from https://live.21lab.co/nanosoft/pricing-and-plans/)
17:40:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202023%2012:10:33%20GMT	https://live.21lab.co/nanosoft/?p=1324	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/indexc1cc.html	(from https://live.21lab.co/nanosoft/pricing-and-plans/)
17:40:33	2345/2345	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202023%2012:10:34%20GMT	https://live.21lab.co/nanosoft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flive.21lab.co%2Fnanosoft%2Fpricing-and-plans%2F&format=xml	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/oembed/1.0/embedc077	(from https://live.21lab.co/nanosoft/pricing-and-plans/)
17:40:34	11115/11115	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261e68997-2b6b%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/vc_accordion/vc-accordion.min.js?ver=6.8.0	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/vc_accordion/vc-accordion.min8e94.js	(from https://live.21lab.co/nanosoft/pricing-and-plans/)
17:40:34	2545/2545	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261e68997-9f1%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/vc-tta-autoplay/vc-tta-autoplay.min.js?ver=6.8.0	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/vc-tta-autoplay/vc-tta-autoplay.min8e94.js	(from https://live.21lab.co/nanosoft/pricing-and-plans/)
17:40:34	4174/4174	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261e68997-104e%22	https://live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/vc_tabs/vc-tabs.min.js?ver=6.8.0	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/plugins/js_composer/assets/lib/vc_tabs/vc-tabs.min8e94.js	(from https://live.21lab.co/nanosoft/pricing-and-plans/)
17:40:36	7182/7182	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202023%2012:10:36%20GMT	https://live.21lab.co/nanosoft/wp-json/wp/v2/pages/707	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/wp/v2/pages/707.json	(from https://live.21lab.co/nanosoft/it-services/)
17:40:37	2162/2162	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202023%2012:10:38%20GMT	https://live.21lab.co/nanosoft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flive.21lab.co%2Fnanosoft%2Fit-services%2F	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/oembed/1.0/embed10e1.json	(from https://live.21lab.co/nanosoft/it-services/)
17:40:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202023%2012:10:38%20GMT	https://live.21lab.co/nanosoft/?p=707	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/index25b8.html	(from https://live.21lab.co/nanosoft/it-services/)
17:40:39	2315/2315	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202023%2012:10:39%20GMT	https://live.21lab.co/nanosoft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flive.21lab.co%2Fnanosoft%2Fit-services%2F&format=xml	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/oembed/1.0/embed0d01	(from https://live.21lab.co/nanosoft/it-services/)
17:40:40	21531/21531	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202023%2012:10:40%20GMT	https://live.21lab.co/nanosoft/wp-json/wp/v2/pages/711	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/wp/v2/pages/711.json	(from https://live.21lab.co/nanosoft/it-services/managed-it/)
17:40:41	2183/2183	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202023%2012:10:42%20GMT	https://live.21lab.co/nanosoft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flive.21lab.co%2Fnanosoft%2Fit-services%2Fmanaged-it%2F	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/oembed/1.0/embed685d.json	(from https://live.21lab.co/nanosoft/it-services/managed-it/)
17:40:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202023%2012:10:42%20GMT	https://live.21lab.co/nanosoft/?p=711	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/indexa308.html	(from https://live.21lab.co/nanosoft/it-services/managed-it/)
17:40:42	2334/2334	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202023%2012:10:43%20GMT	https://live.21lab.co/nanosoft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flive.21lab.co%2Fnanosoft%2Fit-services%2Fmanaged-it%2F&format=xml	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/oembed/1.0/embedb30f	(from https://live.21lab.co/nanosoft/it-services/managed-it/)
17:40:42	282333/282333	---M--	200	added ('OK')	image/jpeg	etag:%2261e689b9-44edd%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/08/slider-1.jpg?id=1059	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/08/slider-12bab.jpg	(from https://live.21lab.co/nanosoft/it-services/managed-it/)
17:40:42	831/831	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-33f%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/09/diploma-2983_a6bb0b64-dbc1-431e-ac00-a83597982a0.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/09/diploma-2983_a6bb0b64-dbc1-431e-ac00-a83597982a0.svg	(from https://live.21lab.co/nanosoft/it-services/managed-it/)
17:40:43	1181/1181	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-49d%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/09/world-map-826_e5eaf722-e834-484a-b7a6-0b1f4ab98ee.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/09/world-map-826_e5eaf722-e834-484a-b7a6-0b1f4ab98ee.svg	(from https://live.21lab.co/nanosoft/it-services/managed-it/)
17:40:43	751/751	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-2ef%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/09/headphones-user-5252_ca8ffcdb-4e36-4baa-8e93-4fb725476d7.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/09/headphones-user-5252_ca8ffcdb-4e36-4baa-8e93-4fb725476d7.svg	(from https://live.21lab.co/nanosoft/it-services/managed-it/)
17:40:43	1411/1411	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-583%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/09/router-1807_67aa302b-3a94-46a7-aa3d-66b8928a87d7.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/09/router-1807_67aa302b-3a94-46a7-aa3d-66b8928a87d7.svg	(from https://live.21lab.co/nanosoft/it-services/managed-it/)
17:40:44	1504/1504	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-5e0%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/09/telephone-operator-4682_c9489618-836b-47ec-8489-e15f613cb10c.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/09/telephone-operator-4682_c9489618-836b-47ec-8489-e15f613cb10c.svg	(from https://live.21lab.co/nanosoft/it-services/managed-it/)
17:40:44	683/683	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-2ab%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/09/computer-network-1878_39828809-88f9-48e1-9a76-61c99401ec99.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/09/computer-network-1878_39828809-88f9-48e1-9a76-61c99401ec99.svg	(from https://live.21lab.co/nanosoft/it-services/managed-it/)
17:40:44	1583/1583	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-62f%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/09/settings-server-1872_2e41baf2-8789-4215-b430-db35c3899936.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/09/settings-server-1872_2e41baf2-8789-4215-b430-db35c3899936.svg	(from https://live.21lab.co/nanosoft/it-services/managed-it/)
17:40:44	1087/1087	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-43f%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/09/source-code-1754_2b435bd8-ce76-4910-8137-7d07a3557fa3.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/09/source-code-1754_2b435bd8-ce76-4910-8137-7d07a3557fa3.svg	(from https://live.21lab.co/nanosoft/it-services/managed-it/)
17:40:45	820/820	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261e689b9-334%22	https://live.21lab.co/nanosoft/wp-content/uploads/2018/09/add-image-5030_dcf585b8-8f3d-48ad-8579-a4ad56d14ba6.svg	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-content/uploads/2018/09/add-image-5030_dcf585b8-8f3d-48ad-8579-a4ad56d14ba6.svg	(from https://live.21lab.co/nanosoft/it-services/managed-it/)
17:40:46	21487/21487	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202023%2012:10:47%20GMT	https://live.21lab.co/nanosoft/wp-json/wp/v2/pages/709	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/wp/v2/pages/709.json	(from https://live.21lab.co/nanosoft/it-services/it-support/)
17:40:47	2183/2183	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202023%2012:10:48%20GMT	https://live.21lab.co/nanosoft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flive.21lab.co%2Fnanosoft%2Fit-services%2Fit-support%2F	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/oembed/1.0/embed2d75.json	(from https://live.21lab.co/nanosoft/it-services/it-support/)
17:40:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202023%2012:10:48%20GMT	https://live.21lab.co/nanosoft/?p=709	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/indexc344.html	(from https://live.21lab.co/nanosoft/it-services/it-support/)
17:40:48	2334/2334	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202023%2012:10:49%20GMT	https://live.21lab.co/nanosoft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flive.21lab.co%2Fnanosoft%2Fit-services%2Fit-support%2F&format=xml	C:/My%20Web%20Sites/NEW%20Zeplinix/live.21lab.co/nanosoft/wp-json/oembed/1.0/embed9725	(from https://live.21lab.co/nanosoft/it-services/it-support/)
